name_similarity,description_similarity,price_diff,price_nan_ind,label
0.1111111111111111,0.010752688172043012,0.7487939698492462,0,0
0.1111111111111111,0.0,0.9000980019600392,0,0
0.2222222222222222,0.0,0.6668889629876625,0,0
0.2,0.05442176870748299,0.013001625203150294,0,0
0.16666666666666666,0.015748031496062992,0.8901465201465201,0,0
0.1111111111111111,0.03225806451612903,0.4844426021399518,0,0
0.18181818181818182,0.025210084033613446,0.5838198498748958,0,0
0.125,0.0,1.0,1,0
0.2857142857142857,0.125,0.6359271854370875,0,0
0.14285714285714285,0.0,0.9578018078905128,0,0
0.1111111111111111,0.0038910505836575876,0.6754009092271569,0,0
0.1111111111111111,0.0,0.7688454795892813,0,0
0.125,0.012987012987012988,0.5513784461152882,0,0
0.1111111111111111,0.017094017094017096,0.2992191019672624,0,0
0.125,0.014925373134328358,0.6284071017754439,0,0
0.3333333333333333,0.02619047619047619,0.0715307582260372,0,0
0.1111111111111111,0.017543859649122806,0.400026668444563,0,0
0.125,0.03225806451612903,0.4356237491661107,0,0
0.3333333333333333,0.008298755186721992,0.5002045547524887,0,0
0.25,0.012958963282937365,0.9375790316126452,0,0
0.1111111111111111,0.0,0.9480738758864328,0,0
0.1111111111111111,0.010752688172043012,0.9204832902613036,0,0
0.125,0.029197080291970802,0.6072086744096344,0,0
0.15384615384615385,0.10416666666666667,1.0,1,0
0.25,0.25,1.0,1,0
0.2,0.05434782608695652,0.6506331648230642,0,0
0.125,0.06666666666666667,0.6299725905622638,0,0
0.16666666666666666,0.02452316076294278,0.4488569652600318,0,0
0.15384615384615385,0.029850746268656716,0.6670372429127293,0,0
0.5714285714285714,0.16,0.12206103051525752,0,1
0.14285714285714285,0.024498886414253896,0.9054527263631816,0,0
0.18181818181818182,0.03816793893129771,0.7312221087155223,0,0
0.1111111111111111,0.0,1.0,1,0
0.1111111111111111,0.0,0.7199599799899951,0,0
0.1111111111111111,0.006711409395973154,1.0,1,0
0.1111111111111111,0.0,0.1200240048009602,0,0
0.14285714285714285,0.0,0.6638083228247164,0,0
0.2,0.0,0.3091190108191654,0,0
0.14285714285714285,0.04838709677419355,0.7621315300728607,0,0
0.125,0.0196078431372549,0.7006715245035005,0,0
0.125,0.05,0.4997498749374687,0,0
0.1111111111111111,0.0,1.0,1,0
0.1111111111111111,0.020833333333333332,0.4040961638465539,0,0
0.14285714285714285,0.017094017094017096,0.965995995995996,0,0
0.2222222222222222,0.024861878453038673,0.8007908303718905,0,0
0.25,0.02564102564102564,0.00990099009900985,0,0
0.1111111111111111,0.0,0.9582274247491641,0,0
0.125,0.0,0.8698030634573304,0,0
0.16666666666666666,0.008928571428571428,0.7659197324414715,0,0
0.1111111111111111,0.022388059701492536,0.6996463306808134,0,0
0.25,0.01020408163265306,0.039239239239239256,0,0
0.125,0.0,0.6250781347668459,0,0
0.1111111111111111,0.0,0.9722469039817848,0,0
0.4,0.028169014084507043,0.4698232744248082,0,0
0.16666666666666666,0.0,0.4994373520623957,0,0
0.3333333333333333,0.01386481802426343,0.521623115940287,0,0
0.125,0.02834008097165992,0.9872330717284176,0,0
0.6666666666666666,0.003289473684210526,0.3000600120024005,0,0
0.14285714285714285,0.007518796992481203,0.6710673479681571,0,0
0.18181818181818182,0.024390243902439025,0.5143674052894925,0,0
0.16666666666666666,0.0375,0.25003125390673825,0,0
0.2857142857142857,0.011547344110854504,0.5789131259826866,0,0
0.125,0.0,0.30795397698849425,0,0
0.14285714285714285,0.018808777429467086,0.8000400020001001,0,0
0.14285714285714285,0.016666666666666666,0.04403508771929823,0,0
0.3,0.004132231404958678,0.42945945945945946,0,0
0.1111111111111111,0.0,0.8758914728682171,0,0
0.2222222222222222,0.023076923076923078,0.8461692338467695,0,0
0.1111111111111111,0.0,0.5947553392808866,0,0
0.16666666666666666,0.038461538461538464,0.6482914572864321,0,0
0.1111111111111111,0.0,1.0,1,0
0.1111111111111111,0.0,0.9400900150025006,0,0
0.2,0.0,1.0,1,0
0.1111111111111111,0.024390243902439025,0.9693077731618199,0,0
0.1111111111111111,0.0,0.5011252813203301,0,0
0.2,0.008620689655172414,0.413894324853229,0,0
0.1111111111111111,0.04081632653061224,0.3674558186062021,0,0
0.125,0.014598540145985401,0.8438027376711044,0,0
0.1111111111111111,0.02564102564102564,0.7499374217772214,0,0
0.2,0.015151515151515152,0.13081458833806506,0,0
0.5,0.049689440993788817,0.6639213379275569,0,0
0.25,0.009174311926605505,0.8885050365467836,0,0
0.16666666666666666,0.00847457627118644,0.3328551889782166,0,0
0.14285714285714285,0.09523809523809523,1.0,1,0
0.1111111111111111,0.013157894736842105,0.4500225011250563,0,0
0.16666666666666666,0.044444444444444446,0.8676288841807909,0,0
0.16666666666666666,0.0,0.4999249812453113,0,0
0.15384615384615385,0.0,0.7900263342111403,0,0
0.1111111111111111,0.023255813953488372,0.8001600320064013,0,0
0.2222222222222222,0.03278688524590164,0.7435811937312437,0,0
0.14285714285714285,0.0,0.600230011500575,0,0
0.14285714285714285,0.02459016393442623,0.7267130487011362,0,0
0.125,0.0,1.0,1,0
0.14285714285714285,0.005263157894736842,0.8102810281028103,0,0
0.125,0.02727272727272727,0.4294030361830841,0,0
0.14285714285714285,0.0,0.8416540995317089,0,0
0.14285714285714285,0.0,0.9820982098209822,0,0
0.16666666666666666,0.018867924528301886,0.9123057644110276,0,0
0.25,0.007312614259597806,0.7476636699085756,0,0
0.125,0.0,0.28632661808829823,0,0
0.15384615384615385,0.06818181818181818,0.25006251562890724,0,0
0.2,0.017326732673267328,0.09137401977497436,0,0
0.2,0.07692307692307693,0.6522022696638984,0,0
0.16666666666666666,0.0020833333333333333,0.21791723510686686,0,0
0.125,0.05,0.9002450122506126,0,0
0.18181818181818182,0.03389830508474576,0.5299795342662758,0,0
0.1111111111111111,0.0,0.8396239531973604,0,0
0.1111111111111111,0.009146341463414634,0.17699760391707464,0,0
0.375,0.034482758620689655,0.4001100027500688,0,0
0.1111111111111111,0.0,0.3463365841460365,0,0
0.2222222222222222,0.02056555269922879,0.8748560700876095,0,0
0.16666666666666666,0.015873015873015872,0.0,0,0
0.14285714285714285,0.0,0.5001667222407469,0,0
0.15384615384615385,0.006578947368421052,0.4624014336917562,0,0
0.1111111111111111,0.0,0.9303833914229428,0,0
0.1111111111111111,0.0,0.1563854618206068,0,0
0.2,0.06976744186046512,0.6265656565656565,0,0
0.125,0.029850746268656716,0.8144032667202871,0,0
0.14285714285714285,0.021739130434782608,0.12897603485838785,0,0
0.15384615384615385,0.0,0.9482739516562418,0,0
0.14285714285714285,0.02894736842105263,0.13100436681222707,0,0
0.125,0.0,0.14002800560112022,0,0
0.1111111111111111,0.0,1.0,1,0
0.125,0.023076923076923078,0.6153230646129226,0,0
0.46153846153846156,0.11940298507462686,1.0,1,1
0.15384615384615385,0.0,0.7822991508817766,0,0
0.14285714285714285,0.0,0.6409382244647484,0,0
0.2222222222222222,0.0,0.7059342598720494,0,0
0.125,0.02857142857142857,0.07927927927927929,0,0
0.14285714285714285,0.0,0.7000470004700047,0,0
0.18181818181818182,0.0,0.2991353119887825,0,0
0.14285714285714285,0.06097560975609756,0.12206103051525752,0,0
0.1111111111111111,0.025974025974025976,0.4648023143683703,0,0
0.16666666666666666,0.0,0.9130680582735377,0,0
0.13333333333333333,0.023622047244094488,0.7498999499749874,0,0
0.75,0.06451612903225806,0.2046023011505752,0,1
0.16666666666666666,0.014492753623188406,0.009009009009008995,0,0
0.15384615384615385,0.0,0.6157692307692307,0,0
0.1111111111111111,0.053763440860215055,0.2021050930321825,0,0
0.16666666666666666,0.0,0.05102551275637817,0,0
0.14285714285714285,0.02040816326530612,0.4800960192038408,0,0
0.16666666666666666,0.016129032258064516,1.0,1,0
0.1111111111111111,0.0,0.8311091590932126,0,0
0.1111111111111111,0.0,1.0,1,0
0.18181818181818182,0.012681159420289856,0.5885694105182613,0,0
0.14285714285714285,0.019736842105263157,0.5935230352303523,0,0
0.1111111111111111,0.0,0.9932129924656744,0,0
0.125,0.041666666666666664,0.5457025920873124,0,0
0.125,0.0,0.42560640160040014,0,0
0.125,0.0,0.7129235205452521,0,0
0.1111111111111111,0.017676767676767676,0.40018687645055306,0,0
0.14285714285714285,0.015625,0.9575950380152062,0,0
0.2,0.0,0.9533431443327596,0,0
0.13333333333333333,0.02857142857142857,0.8090075062552127,0,0
0.3,0.014388489208633094,0.8620514653323803,0,0
0.2857142857142857,0.006896551724137931,0.8812732474964234,0,0
0.13333333333333333,0.0,1.0,1,0
0.14285714285714285,0.021739130434782608,0.0726817042606516,0,0
0.11764705882352941,0.05555555555555555,0.4594258528410013,0,0
0.125,0.5428571428571428,0.1505376344086022,0,0
0.18181818181818182,0.012195121951219513,1.0,1,0
0.125,0.04,0.31531531531531537,0,0
0.1111111111111111,0.0,0.6725345069013804,0,0
0.25,0.045454545454545456,0.7568097281831188,0,0
0.14285714285714285,0.010101010101010102,0.7027405481096219,0,0
0.14285714285714285,0.0,0.9811664574050822,0,0
0.2,0.018018018018018018,0.5838575437917353,0,0
0.4444444444444444,0.005063291139240506,0.6012024048096193,0,0
0.125,0.031578947368421054,0.9000225005625141,0,0
0.14285714285714285,0.03225806451612903,0.7432490355765109,0,0
0.14285714285714285,0.0,0.6666888896296543,0,0
0.2857142857142857,0.0,1.0,1,0
0.18181818181818182,0.0078125,0.4950505050505051,0,0
0.125,0.0,0.3429061294470638,0,0
0.1111111111111111,0.0196078431372549,0.9835827705785728,0,0
0.125,0.0,0.37259414225941423,0,0
0.125,0.0,0.034011304893956325,0,0
0.16666666666666666,0.01098901098901099,0.20002000200020004,0,0
0.1111111111111111,0.02280130293159609,0.8764524103831891,0,0
0.14285714285714285,0.015151515151515152,0.1707987832826368,0,0
0.125,0.0136986301369863,0.7333455557592626,0,0
0.4,0.07272727272727272,0.051210242048409724,0,0
0.1111111111111111,0.034482758620689655,0.5715102157451065,0,0
0.15384615384615385,0.014492753623188406,0.7773810391313852,0,0
0.125,0.028901734104046242,0.7487939698492462,0,0
0.1111111111111111,0.018947368421052633,0.23557126030624265,0,0
0.125,0.03333333333333333,0.1498374593648411,0,0
0.1111111111111111,0.014056224899598393,0.2002002002002002,0,0
0.1111111111111111,0.013623978201634877,0.6317042606516291,0,0
0.14285714285714285,0.0,1.0,1,0
0.1111111111111111,0.006369426751592357,0.13009817309863547,0,0
0.1111111111111111,0.0,0.5045015005001667,0,0
1.0,0.013531799729364006,0.06307307307307307,0,1
0.16666666666666666,0.0,0.6633127317676143,0,0
0.1111111111111111,0.005847953216374269,0.8950118764845606,0,0
0.25,0.022727272727272728,0.20008003201280514,0,0
0.14285714285714285,0.0,0.42863266180882975,0,0
0.125,0.02127659574468085,0.0,0,0
0.14285714285714285,0.04048582995951417,0.9089341120642452,0,0
0.16666666666666666,0.01639344262295082,0.3546773386693346,0,0
0.125,0.024390243902439025,0.7699924981245311,0,0
0.14285714285714285,0.043478260869565216,1.0,1,0
0.125,0.07547169811320754,0.2522522522522523,0,0
0.1111111111111111,0.04597701149425287,0.4110489428117086,0,0
0.14285714285714285,0.004807692307692308,0.6699889996333211,0,0
0.4,0.03636363636363636,0.2500625156289073,0,0
0.3333333333333333,0.043478260869565216,1.0,1,0
0.1111111111111111,0.007407407407407408,0.916445623342175,0,0
0.125,0.012422360248447204,0.9451277141933792,0,0
0.16666666666666666,0.0,0.061020340113371076,0,0
0.1875,0.014285714285714285,1.0,1,0
0.125,0.0,0.9194341844223292,0,0
0.125,0.05714285714285714,0.8494438918527896,0,0
0.375,0.0847457627118644,0.2493116395494369,0,0
0.2,0.0,0.10069418386491556,0,0
0.3333333333333333,0.058823529411764705,0.7034221796242639,0,0
0.25,0.03319502074688797,0.8508433855548326,0,0
0.2727272727272727,0.007575757575757576,0.30407540298827185,0,0
0.18181818181818182,0.08108108108108109,0.14355161567057478,0,0
0.125,0.0,0.3479017177647315,0,0
0.14285714285714285,0.013114754098360656,0.6587825730814519,0,0
0.16666666666666666,0.0,0.42863266180882975,0,0
0.14285714285714285,0.0,0.172006880275211,0,0
0.1111111111111111,0.0136986301369863,0.8081616323264654,0,0
0.1111111111111111,0.007751937984496124,0.6576649355645315,0,0
0.3333333333333333,0.013513513513513514,0.5456611664166553,0,0
0.25,0.024390243902439025,0.20021667569482066,0,0
0.25,0.024282560706401765,0.536097212294496,0,0
0.25,0.043478260869565216,0.9815450643776824,0,0
0.125,0.016,0.7629220660704509,0,0
0.14285714285714285,0.0,0.9168715363140132,0,0
0.125,0.0,0.8288238920474006,0,0
0.25,0.009708737864077669,0.600120024004801,0,0
0.125,0.023529411764705882,0.3000600120024005,0,0
0.18181818181818182,0.0,1.0,1,0
0.2727272727272727,0.03773584905660377,0.4069975686414041,0,0
0.1111111111111111,0.0,0.7000700070007001,0,0
0.14285714285714285,0.06666666666666667,0.5980402010050252,0,0
0.2,0.047619047619047616,0.8631726345269055,0,0
0.2,0.0,0.04912280701754388,0,1
0.125,0.0,0.7278666212997618,0,0
0.1111111111111111,0.046511627906976744,0.7436781609195403,0,0
0.1111111111111111,0.038461538461538464,0.6482914572864321,0,0
0.2,0.0,0.40560858771285707,0,0
0.1111111111111111,0.015544041450777202,0.3323038397328882,0,0
0.125,0.014598540145985401,0.9760104041616648,0,0
0.125,0.0030721966205837174,0.17202020202020205,0,0
0.1111111111111111,0.0,0.7015671890630211,0,0
0.25,0.0,0.17161936560934893,0,1
0.8571428571428571,0.0,1.0,1,1
0.1111111111111111,0.0,0.9252749791090608,0,0
0.14285714285714285,0.0,1.0,1,0
0.18181818181818182,0.01182033096926714,0.03320553425570922,0,0
0.1111111111111111,0.0,0.09086776671666898,0,0
0.14285714285714285,0.0,0.4079036820982917,0,0
0.21428571428571427,0.01160092807424594,0.5856205539056565,0,0
0.1111111111111111,0.03333333333333333,0.9595936460031528,0,0
0.18181818181818182,0.017857142857142856,0.6094420600858369,0,0
0.1111111111111111,0.02666666666666667,0.23239707579838398,0,0
0.1111111111111111,0.0,1.0,1,0
0.1111111111111111,0.0,0.7584907483453307,0,0
0.2857142857142857,0.00906344410876133,0.37554694336792094,0,0
0.35714285714285715,0.07547169811320754,0.4423729286132513,0,0
0.125,0.0,0.2893654850538948,0,0
0.125,0.0,0.9587017601851088,0,0
0.14285714285714285,0.05555555555555555,0.6979797979797979,0,0
0.125,0.0,1.0,1,0
0.14285714285714285,0.007575757575757576,0.9978547094188376,0,0
0.1111111111111111,0.02857142857142857,0.7890954773869346,0,0
0.1111111111111111,0.016260162601626018,0.9946998233274442,0,0
0.14285714285714285,0.0,0.2708897687018129,0,0
0.11764705882352941,0.020942408376963352,0.1602160216021602,0,0
0.14285714285714285,0.0,0.5002501250625312,0,0
0.14285714285714285,0.0,0.7368808884678141,0,0
0.125,0.0,0.4000800160032007,0,0
0.1111111111111111,0.0,0.6429719592784425,0,0
0.125,0.013513513513513514,0.983928102508588,0,0
0.16666666666666666,0.010416666666666666,0.96557803826499,0,0
0.1111111111111111,0.02040816326530612,0.999382918282162,0,0
0.14285714285714285,0.02459016393442623,0.1210622710622711,0,0
0.125,0.018779342723004695,0.8604930246512326,0,0
0.25,0.030737704918032786,0.20016016817658544,0,0
0.1111111111111111,0.02127659574468085,0.9682355389552778,0,0
0.125,0.045454545454545456,0.05409060175794456,0,0
0.14285714285714285,0.023255813953488372,0.3750937734433609,0,0
0.1111111111111111,0.012448132780082987,0.7072560467055881,0,0
0.13333333333333333,0.0166358595194085,0.6482914572864321,0,0
0.2,0.0,0.0010002500625156075,0,0
0.1111111111111111,0.0,0.8125039074710847,0,0
0.4,0.008849557522123894,0.40487839771101575,0,0
0.125,0.0,1.0,1,0
0.16666666666666666,0.0,0.24351676737856914,0,0
0.125,0.0,1.0,1,0
0.1111111111111111,0.0,0.9366619979025752,0,0
0.125,0.02127659574468085,0.600120024004801,0,0
0.25,0.01016260162601626,0.3583552220137586,0,0
0.1111111111111111,0.045454545454545456,0.5002500312539067,0,0
0.1111111111111111,0.045454545454545456,1.0,1,0
0.1111111111111111,0.007518796992481203,0.63998399839984,0,0
0.15384615384615385,0.017241379310344827,0.9470683835479434,0,0
0.18181818181818182,0.034653465346534656,0.5068263045032165,0,0
0.1111111111111111,0.0136986301369863,0.9535062216536806,0,0
0.2,0.0,0.18701897018970187,0,0
0.14285714285714285,0.020114942528735632,0.33615772091937146,0,0
0.1111111111111111,0.034482758620689655,0.9000100010001,0,0
0.1111111111111111,0.0,0.8474552766606573,0,0
0.1111111111111111,0.0,0.9787218045112782,0,0
0.3333333333333333,0.012681159420289856,0.5885694105182613,0,0
0.16666666666666666,0.030805687203791468,0.6799799966661109,0,0
0.14285714285714285,0.020689655172413793,0.3546773386693346,0,0
0.125,0.0,0.8709209209209209,0,0
0.125,0.034482758620689655,0.9862804337392016,0,0
0.14285714285714285,0.0,0.6087221183529719,0,0
0.14285714285714285,0.026785714285714284,0.9000125015626953,0,0
0.15384615384615385,0.006369426751592357,0.5365265760197775,0,0
0.14285714285714285,0.06741573033707865,0.38383319638455216,0,0
0.1111111111111111,0.02564102564102564,0.006335445148382719,0,0
0.1111111111111111,0.06542056074766354,0.8618562973615798,0,0
0.16666666666666666,0.04878048780487805,0.0,0,0
0.1111111111111111,0.04081632653061224,0.8374518091876074,0,0
0.125,0.022727272727272728,0.28555095040731737,0,0
0.1111111111111111,0.0,0.8648940842596033,0,0
0.125,0.04,0.5033864002477711,0,0
0.125,0.01195219123505976,0.6941170467881015,0,0
0.125,0.010638297872340425,0.15791135909043058,0,0
0.14285714285714285,0.022222222222222223,0.6348782927642548,0,0
0.1111111111111111,0.01694915254237288,1.0,1,0
0.16666666666666666,0.0,0.37504688086010746,0,0
0.2,0.0,0.6503251625812906,0,0
0.125,0.0,1.0,1,0
0.125,0.0,0.06324666198172865,0,0
0.14285714285714285,0.0,0.9666407119021134,0,0
0.2857142857142857,0.0,1.0,1,0
0.125,0.0196078431372549,0.9248914858096828,0,0
0.2,0.0,0.32892617449664435,0,0
0.125,0.0,0.3344370493005478,0,0
0.13333333333333333,0.03359173126614987,0.7251191380620209,0,0
0.16666666666666666,0.0,0.5001667222407469,0,0
0.125,0.02127659574468085,0.06836780613010214,0,0
0.2,0.0,0.6919679539852096,0,0
0.16666666666666666,0.05,0.5012531328320802,0,0
0.125,0.0,0.8947839359966313,0,0
0.14285714285714285,0.02857142857142857,1.0,1,0
0.1111111111111111,0.0,1.0,1,0
0.125,0.008130081300813009,0.10385823239120673,0,0
0.1111111111111111,0.0,0.3479017177647315,0,0
0.1111111111111111,0.017241379310344827,0.4632426988922457,0,0
0.125,0.0,0.7648857115981563,0,0
0.1111111111111111,0.0,0.7037558337654641,0,0
0.16666666666666666,0.045454545454545456,0.2487474949899801,0,0
0.2222222222222222,0.13636363636363635,0.14240777809551045,0,0
0.15384615384615385,0.0,1.0,1,0
0.1111111111111111,0.021052631578947368,0.7851196279906998,0,0
0.3333333333333333,0.01639344262295082,0.7719986971354122,0,0
0.1111111111111111,0.0,0.8829765886287625,0,0
0.1111111111111111,0.0,0.5001000200040009,0,0
0.1111111111111111,0.0,0.1304631441617743,0,0
0.15384615384615385,0.020833333333333332,0.7207262569832402,0,0
0.1111111111111111,0.008928571428571428,0.0435117056856187,0,0
0.16666666666666666,0.006756756756756757,0.8001600053335112,0,0
0.125,0.0,0.5715102157451065,0,0
0.14285714285714285,0.0,1.0,1,0
0.125,0.04,0.6876719179794948,0,0
0.2,0.0,0.2500625156289073,0,0
0.2,0.0,0.025087108013937244,0,0
0.36363636363636365,0.023060796645702306,0.05883045410400544,0,0
0.1111111111111111,0.006944444444444444,0.434044159275335,0,0
0.125,0.0,1.0,1,0
0.2,0.15,0.0,0,0
0.14285714285714285,0.008130081300813009,0.9386738673867386,0,0
0.14285714285714285,0.0,1.0,1,0
0.14285714285714285,0.019543973941368076,0.7238068927412113,0,0
0.1111111111111111,0.011235955056179775,0.099918174379489,0,0
0.16666666666666666,0.015267175572519083,0.22119197899793328,0,0
0.16666666666666666,0.05,1.0,1,0
0.16666666666666666,0.007874015748031496,0.348010437051533,0,0
0.2222222222222222,0.0,0.6668889629876625,0,0
0.3333333333333333,0.06086956521739131,1.0,1,0
0.23076923076923078,0.02518891687657431,0.0002512562814070924,0,0
0.16666666666666666,0.00964630225080386,0.5001250312578145,0,0
0.1111111111111111,0.0,0.5251312828207052,0,0
0.125,0.0,0.600120024004801,0,0
0.1111111111111111,0.0,1.0,1,0
0.18181818181818182,0.007177033492822967,0.5180172672422414,0,0
0.1111111111111111,0.03773584905660377,0.8549832775919732,0,0
0.16666666666666666,0.0,0.9862394798826428,0,0
0.42857142857142855,0.2571428571428571,0.2400960384153661,0,0
0.14285714285714285,0.044444444444444446,0.7142244460328807,0,0
0.13333333333333333,0.0,0.5506376594148538,0,0
0.1111111111111111,0.05555555555555555,0.8799759951990398,0,0
0.13333333333333333,0.031496062992125984,6.257822277841618e-05,0,0
0.1111111111111111,0.04424778761061947,0.4099232132309509,0,0
0.18181818181818182,0.08181818181818182,0.983384573476608,0,0
0.1111111111111111,0.0,0.0,0,1
0.4,0.016981132075471698,0.4924924924924925,0,0
0.1111111111111111,0.0,0.9839361990925158,0,0
0.2,0.024861878453038673,0.46228070175438596,0,0
0.125,0.017857142857142856,0.3333888981496916,0,0
0.2,0.0,0.41178892876051537,0,0
0.1111111111111111,0.020887728459530026,0.6678978978978979,0,0
0.3333333333333333,0.013404825737265416,0.2306015037593985,0,0
0.14285714285714285,0.0,0.9000225005625141,0,0
0.25,0.008771929824561403,0.6826040061633282,0,0
0.14285714285714285,0.0,0.7501875468867216,0,0
0.125,0.020833333333333332,0.4000800160032007,0,0
0.125,0.009433962264150943,0.3334444814938313,0,0
0.125,0.04854368932038835,0.6000150003750093,0,0
0.125,0.022935779816513763,0.5193941453468616,0,0
0.2,0.006756756756756757,0.04962481240620318,0,0
0.125,0.0,0.9401588031760636,0,0
0.1111111111111111,0.0,0.4000800160032007,0,0
0.125,0.012048192771084338,0.8047167660184371,0,0
0.14285714285714285,0.037037037037037035,0.3334074238719716,0,0
0.1111111111111111,0.019027484143763214,0.7067137809187279,0,0
0.1111111111111111,0.0,0.3325542570951586,0,0
0.14285714285714285,0.03125,0.1328205128205128,0,0
0.125,0.05263157894736842,0.9159612843315834,0,0
0.1111111111111111,0.009523809523809525,1.0,1,0
0.2222222222222222,0.01016260162601626,0.3583552220137586,0,0
0.1111111111111111,0.008528784648187633,0.6154003948819201,0,0
0.2,0.030303030303030304,0.8332388164259265,0,0
0.14285714285714285,0.0,0.7816553832714566,0,0
0.16666666666666666,0.0,0.37504688086010746,0,0
0.2,0.02079002079002079,0.6348763250883392,0,0
0.11764705882352941,0.020161290322580645,0.9180598649388576,0,0
0.14285714285714285,0.03389830508474576,0.026668444562970864,0,0
0.125,0.0,0.981011011011011,0,0
0.125,0.0,0.42807983482450096,0,0
0.16666666666666666,0.0,0.9000450022501124,0,0
0.1111111111111111,0.0,0.0,0,0
0.375,0.14285714285714285,1.0,1,0
0.1111111111111111,0.006896551724137931,0.9779656160458452,0,0
0.1111111111111111,0.0,0.7816553832714566,0,0
0.125,0.0035587188612099642,0.9981965176822464,0,0
0.25,0.023255813953488372,0.8387298412301537,0,0
0.125,0.0,0.8611280911364267,0,0
0.1111111111111111,0.022222222222222223,0.12206103051525752,0,0
0.17647058823529413,0.21428571428571427,1.0,1,0
0.14285714285714285,0.06451612903225806,0.0013337779259752964,0,0
0.16666666666666666,0.021739130434782608,0.10275689223057648,0,0
0.125,0.0,1.0,1,0
0.15384615384615385,0.0,1.0,1,0
0.15384615384615385,0.015873015873015872,0.8820726764169057,0,0
0.1111111111111111,0.022222222222222223,1.0,1,0
0.14285714285714285,0.0049261083743842365,0.9982136593350917,0,0
0.21052631578947367,0.015384615384615385,1.0,1,0
0.16666666666666666,0.012903225806451613,0.222246916324036,0,0
0.16666666666666666,0.0,0.9565557729941292,0,0
0.125,0.0,0.8642395372575705,0,0
0.1111111111111111,0.020512820512820513,0.8245864661654135,0,0
0.18181818181818182,0.0,0.3334444814938313,0,0
0.1111111111111111,0.052083333333333336,0.11869300911854108,0,0
0.2222222222222222,0.0,0.2347449149716572,0,0
0.125,0.017123287671232876,0.9965376893593721,0,0
0.1111111111111111,0.016129032258064516,0.03961980990495256,0,0
0.1111111111111111,0.0,0.7486592178770949,0,0
0.2,0.014492753623188406,0.3334444814938313,0,0
0.1111111111111111,0.0,1.0,1,0
0.16666666666666666,0.03389830508474576,0.9442202176136892,0,0
0.14285714285714285,0.043478260869565216,0.7728246892413202,0,0
0.1111111111111111,0.0,0.9002250562640659,0,0
0.18181818181818182,0.015350877192982455,0.9356754824874912,0,0
0.18181818181818182,0.044444444444444446,0.5992584427297325,0,0
0.18181818181818182,0.045454545454545456,1.0,1,0
0.14285714285714285,0.0,0.28175288662605685,0,0
0.1111111111111111,0.0,0.0,0,0
0.1111111111111111,0.02040816326530612,0.7049762440610152,0,0
0.125,0.0,1.0,1,0
0.14285714285714285,0.0,1.0,1,0
0.1111111111111111,0.014598540145985401,0.6797996661101836,0,0
0.125,0.0,0.8112612043933847,0,0
